SBD,Sở GD,Toán,Văn,Sử,Địa,Lí,Hóa,Sinh,Ngoại ngữ,GDCD,Năm thi
2011848,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.2,7.25,,,4.25,5.0,5.5,8.8,,2023
2011849,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,5.75,,,5.5,6.0,7.5,9.2,,2023
2011850,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,6.75,,,6.0,8.25,7.25,6.6,,2023
2011851,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.0,7.75,8.5,7.0,,,,7.2,9.5,2023
2011852,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.4,6.5,,,8.75,7.75,7.25,6.6,,2023
2011853,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,7.0,,,7.5,8.5,5.75,6.0,,2023
2011854,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,7.5,8.0,7.75,,,,8.2,9.75,2023
2011855,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,7.0,5.75,6.5,,,,4.6,9.0,2023
2011856,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,6.5,6.25,6.25,,,,6.8,7.75,2023
2011857,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,6.0,,,6.25,7.5,6.75,4.8,,2023
2011858,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.0,5.5,7.5,5.75,,,,6.8,8.75,2023
2011859,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.6,6.5,4.5,6.25,,,,5.4,7.75,2023
2011860,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.0,5.5,3.75,4.25,,,,3.6,5.0,2023
2011861,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,4.0,,,7.0,8.25,6.5,7.4,,2023
2011862,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,6.25,,,5.0,6.0,7.25,4.8,,2023
2011863,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.8,5.5,,,6.75,5.5,6.25,6.6,,2023
2011864,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,6.5,,,6.25,7.25,5.75,5.4,,2023
2011865,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,6.25,5.5,6.5,,,,4.8,9.0,2023
2011866,Sở GD&ĐT Thành Phố Hồ Chí Minh,3.6,6.25,6.5,6.25,,,,5.0,7.5,2023
2011867,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.6,6.5,5.25,6.25,,,,5.8,7.5,2023
2011868,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,5.25,7.0,7.0,,,,4.4,7.5,2023
2011869,Sở GD&ĐT Thành Phố Hồ Chí Minh,4.8,5.75,6.0,5.0,,,,4.2,6.75,2023
2011870,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.0,6.25,5.75,5.0,,,,3.0,7.25,2023
2011871,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.4,7.25,8.5,6.5,,,,7.8,10.0,2023
2011872,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,7.5,6.0,6.25,,,,7.0,7.0,2023
2011873,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.8,7.25,7.0,6.0,,,,7.0,7.75,2023
2011874,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.0,5.75,,,8.0,7.75,7.5,9.6,,2023
2011875,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.8,7.5,7.0,7.5,,,,7.2,9.0,2023
2011876,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,6.25,,,8.25,7.5,6.5,5.4,,2023
2011877,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.2,7.0,5.0,5.5,,,,8.8,8.0,2023
2011878,Sở GD&ĐT Thành Phố Hồ Chí Minh,4.6,5.5,6.25,5.25,,,,8.4,9.5,2023
2011879,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.0,6.0,,,7.75,7.25,6.5,7.2,,2023
2011880,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.2,6.0,7.25,5.75,,,,8.4,8.5,2023
2011881,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.0,6.75,6.75,5.5,,,,6.0,8.75,2023
2011882,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,7.25,5.5,6.75,,,,6.6,7.75,2023
2011883,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.0,6.75,4.5,4.0,,,,5.8,6.25,2023
2011884,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.0,6.0,6.75,6.0,,,,6.2,7.75,2023
2011885,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.2,6.75,6.75,6.25,,,,6.6,8.25,2023
2011886,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.4,7.0,5.75,5.75,,,,4.8,8.25,2023
2011887,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.8,6.25,5.0,5.5,,,,2.8,8.5,2023
2011888,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.6,7.0,5.75,6.75,,,,3.0,6.25,2023
2011889,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.8,7.0,4.25,6.0,,,,4.8,7.0,2023
2011890,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.4,5.5,4.75,6.75,,,,6.8,7.5,2023
2011891,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,7.75,4.75,5.5,,,,7.6,8.75,2023
2011892,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,6.25,6.5,6.25,,,,6.4,9.25,2023
2011893,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.0,6.0,5.25,6.0,,,,7.0,8.75,2023
2011894,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,7.0,6.5,6.75,,,,8.2,10.0,2023
2011895,Sở GD&ĐT Thành Phố Hồ Chí Minh,4.8,6.5,4.5,4.5,,,,3.6,7.25,2023
2011896,Sở GD&ĐT Thành Phố Hồ Chí Minh,4.6,7.75,5.0,6.5,,,,1.6,6.5,2023
2011897,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.2,6.25,5.75,6.25,,,,7.6,9.75,2023
2011898,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.4,6.5,5.0,4.75,,,,4.6,9.0,2023
2011899,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.4,7.25,8.75,6.5,,,,5.2,8.5,2023
2011900,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,7.0,5.5,5.25,,,,7.4,8.75,2023
2011901,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.6,7.25,7.0,5.0,,,,6.2,9.25,2023
2011902,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.8,7.0,7.5,8.25,,,,5.8,9.5,2023
2011903,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,7.25,6.5,6.75,,,,4.2,8.25,2023
2011904,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.8,6.0,5.75,6.5,,,,4.8,8.5,2023
2011905,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,6.75,6.5,5.75,,,,9.2,9.75,2023
2011906,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.0,7.5,7.5,6.25,,,,5.8,9.25,2023
2011907,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.4,6.0,7.5,6.0,,,,6.4,7.75,2023
2011908,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.2,7.5,6.25,5.75,,,,6.6,8.0,2023
2011909,Sở GD&ĐT Thành Phố Hồ Chí Minh,4.6,5.25,3.75,6.0,,,,3.4,6.25,2023
2011910,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.6,5.75,7.0,6.5,,,,3.2,7.75,2023
2011911,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.6,5.25,6.5,7.0,,,,3.0,7.75,2023
2011912,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.8,6.75,6.75,7.25,,,,5.0,9.0,2023
2011913,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.6,6.75,5.75,4.75,,,,4.2,9.0,2023
2011914,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.0,7.0,8.75,9.25,,,,7.2,10.0,2023
2011915,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,8.25,8.0,7.5,,,,8.0,9.75,2023
2011916,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,8.0,5.25,6.5,,,,8.6,9.75,2023
2011917,Sở GD&ĐT Thành Phố Hồ Chí Minh,3.8,6.0,5.25,5.25,,,,4.8,8.75,2023
2011918,Sở GD&ĐT Thành Phố Hồ Chí Minh,4.4,6.75,3.75,4.25,,,,3.0,6.75,2023
2011919,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.8,6.5,5.5,7.5,,,,7.2,9.5,2023
2011920,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.0,6.5,4.75,5.75,,,,7.2,8.25,2023
2011921,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.4,6.75,6.5,4.0,,,,4.0,6.0,2023
2011922,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,7.0,8.0,7.5,,,,6.0,10.0,2023
2011923,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.6,5.0,6.0,5.75,,,,3.8,8.75,2023
2011924,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.4,6.25,6.5,7.0,,,,6.8,9.5,2023
2011925,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.6,6.0,6.25,6.25,,,,4.2,9.0,2023
2011926,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.0,7.25,6.75,4.75,,,,7.8,9.0,2023
2011927,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.4,7.25,4.25,6.5,,,,9.2,9.25,2023
2011928,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.0,6.25,6.0,3.25,,,,4.8,7.0,2023
2011929,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.6,6.75,7.5,7.5,,,,8.4,9.5,2023
2011930,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.4,6.5,7.75,7.5,,,,7.2,9.0,2023
2011931,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,6.75,5.25,7.25,,,,7.4,8.75,2023
2011932,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,6.5,5.0,6.75,,,,4.2,8.75,2023
2011933,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.6,6.25,6.5,6.0,,,,5.8,9.0,2023
2011934,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.4,6.25,6.25,4.5,,,,6.4,8.5,2023
2011935,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.0,6.0,,,5.0,5.75,5.5,7.0,,2023
2011936,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,6.75,,,6.75,6.75,6.25,6.6,,2023
2011937,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.6,5.75,,,4.5,4.75,4.75,5.4,,2023
2011938,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.0,5.75,,,4.5,6.0,5.75,8.6,,2023
2011939,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.8,5.5,,,5.75,6.25,5.75,6.8,,2023
2011940,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.0,6.0,6.0,7.5,,,,8.0,9.0,2023
2011941,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.6,5.75,,,5.5,6.0,6.75,5.8,,2023
2011942,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.6,6.5,4.75,5.25,,,,7.2,8.25,2023
2011943,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.0,7.25,,,7.0,6.25,7.0,6.8,,2023
2011944,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.8,7.75,,,5.25,6.5,7.25,7.6,,2023
2011945,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,5.0,,,7.5,6.75,6.0,6.4,,2023
2011946,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,5.75,,,7.0,8.25,6.75,8.0,,2023
2011947,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,6.25,,,4.25,6.75,6.0,5.8,,2023
2011948,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.2,6.25,5.5,5.0,,,,5.2,8.75,2023
2011949,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.0,7.5,7.25,6.5,,,,2.0,8.0,2023
2011950,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.8,7.25,,,5.75,6.75,5.75,7.4,,2023
2011951,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.4,5.75,,,5.0,7.0,6.25,4.8,,2023
2011952,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.6,5.25,,,3.5,4.25,5.75,6.6,,2023
2011953,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.6,7.0,,,6.0,6.75,6.75,5.0,,2023
2011954,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.0,7.5,6.0,6.25,,,,6.0,9.0,2023
2011955,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,7.0,6.5,7.75,,,,6.6,8.25,2023
2011956,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.4,7.75,6.75,6.75,,,,6.2,9.25,2023
2011957,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.0,8.25,8.0,6.5,,,,6.6,9.25,2023
2011958,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,7.5,,,8.0,8.0,7.0,6.8,,2023
2011959,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.0,6.0,,,6.0,7.25,5.75,5.2,,2023
2011960,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,7.5,6.5,7.0,,,,8.4,9.75,2023
2011961,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.8,7.25,7.75,7.75,,,,7.4,9.25,2023
2011962,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,6.75,,,6.75,7.75,6.25,5.2,,2023
2011963,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,7.25,7.0,6.5,,,,3.8,9.0,2023
2011964,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.8,6.0,6.25,4.75,,,,6.2,8.75,2023
2011965,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.4,7.5,7.5,7.5,,,,6.4,8.75,2023
2011966,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,6.5,,,5.75,6.25,5.75,7.2,,2023
2011967,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,7.0,7.25,5.5,,,,6.0,9.25,2023
2011968,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.0,7.0,6.5,7.0,,,,6.8,9.5,2023
2011969,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.6,7.75,8.0,7.75,,,,7.2,9.5,2023
2011970,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.6,6.75,6.0,6.25,,,,4.8,8.25,2023
2011971,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.6,7.25,5.25,7.25,,,,5.6,8.25,2023
2011972,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.2,7.25,7.25,6.5,,,,6.2,8.5,2023
2011973,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.0,7.5,6.25,6.0,,,,9.0,8.75,2023
2011974,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.0,6.75,5.5,6.25,,,,5.2,8.0,2023
2011975,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.6,7.5,6.25,5.0,,,,5.2,9.5,2023
2011976,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.8,5.25,5.0,4.5,,,,5.2,6.0,2023
2011977,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.0,6.75,7.25,5.5,,,,4.4,7.0,2023
2011978,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.2,6.75,,,6.5,6.75,5.5,6.2,,2023
2011979,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,6.75,7.25,6.0,,,,7.0,9.75,2023
2011980,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,7.75,6.5,6.25,,,,6.6,9.5,2023
2011981,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.0,7.25,,,5.0,6.5,6.0,6.6,,2023
2011982,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.2,5.25,,,6.75,7.0,7.25,6.8,,2023
2011983,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,7.25,,,6.5,6.0,5.25,6.2,,2023
2011984,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.0,7.5,,,8.0,6.25,6.25,7.4,,2023
2011985,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.6,6.75,,,6.0,7.0,6.75,7.2,,2023
2011986,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.8,6.5,6.25,6.25,,,,6.4,8.5,2023
2011987,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,7.0,,,8.0,5.5,6.75,8.4,,2023
2011988,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.0,7.5,5.5,5.75,,,,5.8,8.5,2023
2011989,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.0,7.5,5.75,5.5,,,,5.4,7.5,2023
2011990,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,6.75,8.0,7.0,,,,5.0,9.75,2023
2011991,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.8,6.75,,,3.0,5.5,6.0,5.4,,2023
2011992,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.4,7.25,6.5,5.5,,,,5.6,8.75,2023
2011993,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.0,7.25,5.5,6.5,,,,5.2,9.0,2023
2011994,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.4,6.5,7.0,5.5,,,,3.8,7.25,2023
2011995,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.6,7.5,8.0,6.0,,,,6.8,9.0,2023
2011996,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.4,8.0,,,7.25,7.75,7.0,9.2,,2023
2011997,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.4,7.25,6.75,5.75,,,,6.4,9.5,2023
2011998,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.0,7.0,4.5,5.75,,,,6.6,7.75,2023
2011999,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,7.5,,,5.25,5.75,5.5,7.6,,2023
2012000,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,7.0,,,7.25,5.25,4.75,6.8,,2023
2012001,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,5.5,,,3.0,4.0,4.25,7.2,,2023
2012002,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,7.5,,,5.5,8.75,8.75,7.6,,2023
2012003,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.0,6.25,,,6.0,6.0,5.75,4.0,,2023
2012004,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,6.5,3.75,4.75,,,,7.0,7.5,2023
2012005,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,6.5,,,8.25,7.5,7.0,7.8,,2023
2012006,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.6,5.5,,,7.5,8.0,5.25,3.6,,2023
2012007,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.8,7.0,7.75,5.75,,,,6.4,8.75,2023
2012008,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.0,7.0,4.75,5.25,,,,7.8,8.5,2023
2012009,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.2,6.0,5.75,5.75,,,,5.0,7.5,2023
2012010,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,7.25,,,7.5,7.25,7.5,9.4,,2023
2012011,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,5.5,,,7.0,7.25,6.25,6.0,,2023
2012012,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,7.25,,,6.75,7.5,6.25,6.4,,2023
2012013,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,7.25,,,6.0,7.5,8.0,6.6,,2023
2012014,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.0,6.5,6.5,5.5,,,,6.2,7.5,2023
2012015,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,8.0,6.25,5.5,,,,7.0,9.5,2023
2012016,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.8,8.25,5.75,6.25,,,,5.8,7.75,2023
2012017,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.4,7.0,4.0,5.5,,,,6.0,7.5,2023
2012018,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,7.0,,,7.0,8.25,6.75,7.4,,2023
2012019,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.8,7.5,,,4.25,5.0,6.0,6.0,,2023
2012020,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.6,6.75,,,4.5,7.5,5.75,7.2,,2023
2012021,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,6.25,,,6.75,7.5,6.25,4.6,,2023
2012022,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,7.75,7.25,7.5,,,,7.8,8.25,2023
2012023,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.6,7.25,6.75,5.25,,,,6.8,8.75,2023
2012024,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,7.0,8.0,6.5,,,,6.2,7.25,2023
2012025,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,8.25,5.75,6.25,,,,8.2,8.75,2023
2012026,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,7.5,,,8.25,8.5,6.25,9.0,,2023
2012027,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,6.75,5.75,5.0,,,,6.6,8.5,2023
2012028,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.0,7.5,,,7.75,7.5,6.75,7.0,,2023
2012029,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.8,7.0,,,2.5,5.75,4.5,6.6,,2023
2012030,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,7.0,,,6.75,6.0,3.75,6.6,,2023
2012031,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.2,7.0,9.0,6.75,,,,5.8,7.5,2023
2012032,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,6.25,5.75,8.75,,,,7.6,9.0,2023
2012033,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.4,6.25,,,5.75,6.75,6.5,4.4,,2023
2012034,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.6,6.5,4.25,6.5,,,,3.6,6.0,2023
2012035,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.4,6.75,5.75,5.5,,,,4.8,9.0,2023
2012036,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.2,6.75,6.0,5.25,,,,5.0,7.5,2023
2012037,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.6,6.25,7.0,6.25,,,,5.4,8.0,2023
2012038,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.4,5.25,,,4.25,7.0,5.0,8.2,,2023
2012039,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.6,6.75,6.0,5.25,,,,4.0,7.0,2023
2012040,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.8,7.0,6.0,6.75,,,,8.0,8.75,2023
2012041,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.8,6.0,3.25,5.0,,,,4.8,6.75,2023
2012042,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.0,6.5,6.0,7.25,,,,7.2,9.25,2023
2012043,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.8,7.0,4.25,4.75,,,,5.2,5.0,2023
2012044,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.0,7.75,6.0,7.0,,,,6.4,9.5,2023
2012045,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.0,6.25,,,5.0,7.75,7.75,6.2,,2023
2012046,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.4,7.25,7.75,6.75,,,,7.4,9.5,2023
2012047,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.0,6.5,3.75,4.5,,,,6.8,6.75,2023
2012048,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,6.25,,,5.75,7.75,6.25,8.8,,2023
2012049,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.4,6.0,4.75,5.25,,,,5.4,8.0,2023
2012050,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,7.5,,,7.25,5.75,5.25,9.0,,2023
2012051,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,6.25,,,7.0,7.25,5.25,4.8,,2023
2012052,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.8,7.0,4.25,6.25,,,,5.8,8.0,2023
2012053,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.2,7.25,4.75,5.25,,,,6.0,8.75,2023
2012054,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,5.5,,,5.75,7.75,6.5,9.0,,2023
2012055,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.0,5.5,,,4.75,4.75,6.0,4.0,,2023
2012056,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.4,7.0,9.0,6.5,,,,7.0,10.0,2023
2012057,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,7.5,,,6.0,8.25,5.25,5.6,,2023
2012058,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.2,6.25,,,5.25,6.5,7.25,5.2,,2023
2012059,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.8,7.25,,,5.0,6.75,5.5,4.4,,2023
2012060,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.8,7.5,,,5.25,4.5,5.0,6.2,,2023
2012061,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.0,6.5,4.5,5.25,,,,4.2,7.25,2023
2012062,Sở GD&ĐT Thành Phố Hồ Chí Minh,4.2,6.75,,,4.5,5.75,6.5,4.6,,2023
2012063,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,6.75,,,6.0,6.25,5.25,7.0,,2023
2012064,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.6,6.75,6.0,6.75,,,,6.8,8.25,2023
2012065,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.8,6.5,,,6.0,5.0,6.25,7.0,,2023
2012066,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.2,6.25,6.0,6.75,,,,5.4,7.0,2023
2012067,Sở GD&ĐT Thành Phố Hồ Chí Minh,,,,,,,,,,2023
2012068,Sở GD&ĐT Thành Phố Hồ Chí Minh,4.4,5.5,5.25,5.75,,,,3.2,7.75,2023
2012069,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.6,6.5,,,4.0,4.0,6.0,6.6,,2023
2012070,Sở GD&ĐT Thành Phố Hồ Chí Minh,3.2,5.75,4.25,4.75,,,,4.2,7.75,2023
2012071,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,6.0,7.25,6.75,,,,6.6,8.75,2023
2012072,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.2,5.5,,,4.5,4.75,4.75,2.6,,2023
2012073,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,7.0,,,6.0,6.75,5.5,4.2,,2023
2012074,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.2,6.25,,,5.5,5.75,4.25,4.8,,2023
2012075,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,7.25,,,5.0,5.0,4.75,5.6,,2023
