SBD,Sở GD,Toán,Văn,Sử,Địa,Lí,Hoá,Sinh,Ngoại ngữ,GDCD,Năm thi
2003301,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.8,5.5,,,4.25,,3.0,8.4,,2022
2003302,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.6,6.5,6.75,8.25,,,,7.4,8.5,2022
2003303,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.0,8.0,,,6.5,,6.0,7.2,,2022
2003304,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.0,6.25,,,3.75,,3.25,5.6,,2022
2003305,Sở GD&ĐT Thành Phố Hồ Chí Minh,4.8,5.25,6.0,5.5,,,,6.2,7.25,2022
2003306,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.0,6.5,6.75,6.5,,,,7.0,7.25,2022
2003307,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,6.0,,,6.5,,3.75,6.6,,2022
2003308,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.2,7.0,6.5,6.75,,,,7.4,8.5,2022
2003309,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,7.5,,,5.5,,5.25,4.0,,2022
2003310,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.0,6.5,,,6.75,,3.0,6.8,,2022
2003311,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.0,7.25,,,6.75,,4.5,9.2,,2022
2003312,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.4,7.0,,,5.5,,5.0,7.2,,2022
2003313,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.4,6.5,,,4.5,,5.0,6.8,,2022
2003314,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,7.0,,,5.75,,5.5,7.8,,2022
2003315,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.0,6.25,,,6.75,,3.25,5.6,,2022
2003316,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.8,7.75,,,6.0,,3.25,6.8,,2022
2003317,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.0,7.0,7.5,6.5,,,,6.2,9.0,2022
2003318,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.6,7.0,,,7.5,,3.75,6.4,,2022
2003319,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.6,7.0,9.25,8.0,,,,8.6,9.75,2022
2003320,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.8,7.25,8.25,8.0,,,,7.2,8.25,2022
2003321,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,5.75,6.5,6.75,,,,7.6,8.75,2022
2003322,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.6,8.25,,,6.5,,6.75,9.2,,2022
2003323,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,6.5,,,5.75,,3.75,5.8,,2022
2003324,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.0,6.5,5.5,7.0,,,,4.8,8.75,2022
2003325,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.0,8.0,,,7.75,,3.5,6.4,,2022
2003326,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.0,7.25,6.5,6.0,,,,8.0,9.25,2022
2003327,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,6.5,6.25,7.0,,,,9.4,8.5,2022
2003328,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.0,6.5,,,7.0,,2.75,8.8,,2022
2003329,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.0,7.0,6.5,7.25,,,,7.2,8.5,2022
2003330,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.8,6.25,,,6.5,,4.5,7.4,,2022
2003331,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.8,8.0,7.5,7.25,,,,9.2,8.75,2022
2003332,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.8,7.75,8.0,8.0,,,,8.0,8.5,2022
2003333,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.0,7.25,,,7.0,,2.25,4.8,,2022
2003334,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,7.25,6.25,7.5,,,,7.8,8.0,2022
2003335,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.0,6.0,,,4.75,,6.5,,,2022
2003336,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,6.5,,,7.0,,5.0,7.4,,2022
2003337,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.0,7.5,7.25,7.75,,,,7.2,9.25,2022
2003338,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.0,7.25,6.0,7.0,,,,7.2,8.0,2022
2003339,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,5.25,,,5.0,,3.75,7.6,,2022
2003340,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.8,6.75,8.0,7.75,,,,7.4,8.5,2022
2003341,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,7.5,,,6.0,,5.75,9.0,,2022
2003342,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.0,6.25,,,6.5,,3.75,8.4,,2022
2003343,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.2,6.25,6.75,4.25,,,,7.6,7.75,2022
2003344,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,7.75,8.25,8.0,,,,6.0,8.0,2022
2003345,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.4,7.25,,,5.5,,3.5,6.8,,2022
2003346,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.0,7.5,8.0,7.0,,,,7.4,8.75,2022
2003347,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,6.25,,,4.5,,3.25,9.2,,2022
2003348,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.4,7.25,5.25,6.25,,,,8.8,8.25,2022
2003349,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,7.5,7.5,8.25,,,,9.4,9.0,2022
2003350,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.8,7.5,,,7.25,,5.5,8.8,,2022
2003351,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.2,6.75,,,7.0,,6.5,8.4,,2022
2003352,Sở GD&ĐT Thành Phố Hồ Chí Minh,9.0,8.0,,,6.0,,8.5,6.6,,2022
2003353,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.2,5.0,,,6.25,,4.25,3.6,,2022
2003354,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.0,6.5,,,8.0,,4.0,6.4,,2022
2003355,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,5.0,6.0,5.5,,,,,7.5,2022
2003356,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,4.75,,,2.5,,7.25,6.6,,2022
2003357,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.0,5.5,,,6.5,,2.75,7.2,,2022
2003358,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,7.25,6.5,7.5,,,,8.8,8.0,2022
2003359,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.0,4.75,,,7.5,,4.25,8.2,,2022
2003360,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.0,5.0,,,7.75,,3.0,8.6,,2022
2003361,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.6,6.75,,,6.25,,5.0,7.4,,2022
2003362,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.8,6.75,,,6.75,,3.75,5.8,,2022
2003363,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.8,7.25,8.25,7.75,,,,7.2,8.75,2022
2003364,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.0,5.25,,,6.75,,3.25,7.2,,2022
2003365,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.0,6.25,9.25,8.5,,,,9.0,7.75,2022
2003366,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.0,5.75,,,5.75,,4.0,7.8,,2022
2003367,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,7.0,,,8.0,,5.75,6.8,,2022
2003368,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,5.75,,,7.5,,3.0,8.0,,2022
2003369,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.2,7.0,6.0,7.75,,,,5.2,9.5,2022
2003370,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.0,6.25,,,4.25,,3.0,6.2,,2022
2003371,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,6.42,7.75,7.0,,,,6.8,9.25,2022
2003372,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.6,6.5,,,7.0,,5.25,8.6,,2022
2003373,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.0,5.75,,,6.75,,3.75,6.0,,2022
2003374,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,7.0,5.75,6.75,,,,8.4,7.75,2022
2003375,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,6.0,5.5,6.25,,,,9.0,8.75,2022
2003376,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.0,6.5,,,6.25,,6.0,5.4,,2022
2003377,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,7.5,6.25,6.25,,,,8.0,8.0,2022
2003378,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,8.0,7.0,8.25,,,,8.8,8.25,2022
2003379,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.0,7.0,,,3.0,,3.25,8.0,,2022
2003380,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.0,6.5,,,6.5,,5.5,8.6,,2022
2003381,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.0,8.0,7.5,6.5,,,,8.8,9.0,2022
2003382,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,7.0,,,9.0,,5.25,8.2,,2022
2003383,Sở GD&ĐT Thành Phố Hồ Chí Minh,3.2,6.25,4.25,5.5,,,,3.8,7.75,2022
2003384,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.4,7.5,5.5,6.0,,,,7.4,7.5,2022
2003385,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.0,6.0,5.75,6.0,,,,6.4,6.5,2022
2003386,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.4,6.5,,,7.5,,5.25,5.8,,2022
2003387,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,5.5,5.5,6.25,,,,3.6,7.25,2022
2003388,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,5.5,,,7.25,,3.25,7.0,,2022
2003389,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.6,6.75,6.5,8.0,,,,8.2,8.0,2022
2003390,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,7.0,,,5.25,,4.0,7.0,,2022
2003391,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,7.75,8.25,6.75,,,,8.4,9.25,2022
2003392,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.6,8.25,,,6.0,,5.25,5.6,,2022
2003393,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,7.75,5.0,6.75,,,,8.8,9.25,2022
2003394,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,7.25,,,4.5,,2.5,6.6,,2022
2003395,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.0,5.75,,,6.0,,4.5,8.4,,2022
2003396,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,7.75,6.75,7.75,,,,7.8,9.0,2022
2003397,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.8,7.0,,,8.25,,6.0,9.2,,2022
2003398,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,6.25,8.0,6.75,,,,7.6,8.75,2022
2003399,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.2,7.25,3.0,6.0,,,,7.4,7.25,2022
2003400,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,8.0,,,6.5,,5.5,8.8,,2022
2003401,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,6.75,4.75,5.75,,,,8.6,7.75,2022
2003402,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,7.75,,,5.75,,3.5,6.6,,2022
2003403,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.2,5.75,6.0,7.5,,,,9.2,8.5,2022
2003404,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.4,6.5,5.25,7.0,,,,9.4,8.75,2022
2003405,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,7.25,7.25,7.5,,,,5.0,9.0,2022
2003406,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.6,5.25,,,7.75,,3.0,5.0,,2022
2003407,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.4,7.0,,,6.5,,4.75,8.4,,2022
2003408,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,5.75,,,4.5,,3.5,7.2,,2022
2003409,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,6.5,,,4.25,,3.75,5.6,,2022
2003410,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.0,8.0,6.0,7.75,,,,8.2,9.25,2022
2003411,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.2,6.25,,,5.25,,3.25,3.2,,2022
2003412,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,6.25,,,7.25,,5.0,7.6,,2022
2003413,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.8,6.5,8.5,6.5,,,,8.0,9.25,2022
2003414,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,5.75,5.5,6.25,,,,6.4,7.75,2022
2003415,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.4,5.5,,,5.0,,2.0,4.8,,2022
2003416,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.0,7.0,,,4.25,,3.0,7.6,,2022
2003417,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,5.0,,,6.0,,6.5,5.4,,2022
2003418,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,6.5,7.75,8.75,,,,8.0,9.0,2022
2003419,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.0,5.0,8.0,6.5,,,,8.4,9.5,2022
2003420,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.8,7.0,6.75,7.5,,,,6.8,8.75,2022
2003421,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.0,6.75,,,6.5,,3.0,4.4,,2022
2003422,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.6,6.5,8.25,7.0,,,,7.6,8.75,2022
2003423,Sở GD&ĐT Thành Phố Hồ Chí Minh,9.0,6.5,,,8.0,,6.75,8.2,,2022
2003424,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.6,7.0,,,5.0,,5.0,7.6,,2022
2003425,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,5.75,,,7.0,,5.25,7.4,,2022
2003426,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,7.0,7.25,5.0,,,,5.8,9.25,2022
2003427,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,6.75,6.25,7.75,,,,8.0,8.25,2022
2003428,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,8.0,4.5,6.75,,,,7.0,7.0,2022
2003429,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,6.0,,,5.5,,3.5,7.8,,2022
2003430,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.8,6.75,,,3.75,,5.25,6.8,,2022
2003431,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,7.25,,,7.75,,5.25,6.2,,2022
2003432,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.4,7.0,,,5.0,,4.25,6.2,,2022
2003433,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,7.0,,,6.75,,4.75,9.4,,2022
2003434,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.0,6.25,,,6.5,,3.75,7.8,,2022
2003435,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.4,6.75,7.25,6.75,,,,6.8,8.75,2022
2003436,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,6.5,,,6.75,,5.5,7.2,,2022
2003437,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,7.0,,,6.75,,5.0,7.8,,2022
2003438,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.8,7.0,,,8.25,,6.5,8.6,,2022
2003439,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,6.5,,,7.75,,5.5,5.0,,2022
2003440,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,7.25,4.75,6.0,,,,8.2,9.0,2022
2003441,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.6,6.25,,,6.0,,7.5,6.6,,2022
2003442,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,7.0,8.0,5.5,,,,7.2,9.5,2022
2003443,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,7.0,8.0,7.75,,,,6.6,8.25,2022
2003444,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.6,4.5,4.25,5.25,,,,8.6,8.5,2022
2003445,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.4,6.5,7.0,6.5,,,,6.8,7.25,2022
2003446,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.0,6.75,6.25,6.0,,,,6.4,8.75,2022
2003447,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.0,6.25,5.75,6.0,,,,,6.0,2022
2003448,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.6,7.75,6.75,7.25,,,,8.2,8.25,2022
2003449,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.8,7.0,4.75,5.75,,,,5.8,7.75,2022
2003450,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,6.5,4.5,6.5,,,,6.4,9.0,2022
2003451,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.6,7.0,6.25,6.25,,,,8.2,7.25,2022
2003452,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.2,7.0,6.5,6.25,,,,6.6,7.75,2022
2003453,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,8.75,8.75,7.5,,,,8.2,8.75,2022
2003454,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.2,6.5,6.75,5.5,,,,5.8,7.25,2022
2003455,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.4,7.25,6.25,6.25,,,,8.2,8.25,2022
2003456,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.2,6.25,6.75,7.25,,,,9.4,9.0,2022
2003457,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,7.75,6.5,6.75,,,,7.8,8.75,2022
2003458,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,6.0,6.5,5.5,,,,5.4,9.25,2022
2003459,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.8,6.5,4.5,6.25,,,,8.0,8.25,2022
2003460,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.8,7.0,6.5,7.75,,,,9.6,8.75,2022
2003461,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,5.5,5.25,7.25,,,,9.2,8.25,2022
2003462,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,7.5,6.25,8.25,,,,8.4,8.75,2022
2003463,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.0,6.75,7.25,7.0,,,,7.6,8.75,2022
2003464,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,6.42,7.25,6.75,,,,9.4,7.5,2022
2003465,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.0,7.75,8.75,7.5,,,,9.2,8.25,2022
2003466,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.8,6.25,4.5,7.0,,,,7.4,8.5,2022
2003467,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.8,6.5,7.75,7.5,,,,7.8,9.25,2022
2003468,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.0,6.5,4.5,6.5,,,,,8.0,2022
2003469,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,7.5,8.5,8.75,,,,8.6,9.0,2022
2003470,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,7.0,7.5,7.75,,,,6.0,8.75,2022
2003471,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,7.5,5.25,7.0,,,,6.8,7.75,2022
2003472,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.0,7.0,5.75,7.25,,,,9.0,8.5,2022
2003473,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,4.75,5.25,6.25,,,,5.0,8.0,2022
2003474,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.0,7.25,6.5,6.0,,,,8.0,8.5,2022
2003475,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,8.25,9.0,8.25,,,,9.4,9.25,2022
2003476,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,7.75,7.5,8.25,,,,8.2,8.5,2022
2003477,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.0,6.0,7.0,8.0,,,,6.2,8.5,2022
2003478,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,7.25,8.25,7.75,,,,7.8,8.75,2022
2003479,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.6,7.0,4.75,7.75,,,,3.4,8.0,2022
2003480,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.4,6.5,7.0,6.5,,,,8.4,8.0,2022
2003481,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.6,5.5,6.25,6.0,,,,9.0,9.5,2022
2003482,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,6.0,8.25,6.75,,,,8.6,9.25,2022
2003483,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,6.5,6.5,4.75,,,,6.8,7.75,2022
2003484,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.8,5.75,8.25,7.0,,,,,8.25,2022
2003485,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,7.5,5.25,6.75,,,,6.2,8.5,2022
2003486,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.4,5.5,6.25,4.5,,,,6.0,6.75,2022
2003487,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.6,6.75,6.5,6.5,,,,3.4,6.75,2022
2003488,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.2,5.5,5.75,5.5,,,,6.8,8.0,2022
2003489,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,7.25,7.5,6.5,,,,7.4,7.5,2022
2003490,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,4.25,4.0,6.0,,,,8.8,7.5,2022
2003491,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.0,6.0,4.0,5.5,,,,7.4,5.5,2022
2003492,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.4,6.0,9.0,5.25,,,,9.0,8.5,2022
2003493,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.0,6.75,6.0,6.25,,,,8.6,8.0,2022
2003494,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.6,6.75,7.5,7.25,,,,6.6,9.25,2022
2003495,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.6,7.5,7.0,7.25,,,,6.8,9.0,2022
2003496,Sở GD&ĐT Thành Phố Hồ Chí Minh,4.4,5.5,5.75,5.25,,,,8.2,7.5,2022
2003497,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.0,5.5,5.75,6.75,,,,5.6,7.75,2022
2003498,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.0,6.25,5.75,4.5,,,,5.4,7.25,2022
2003499,Sở GD&ĐT Thành Phố Hồ Chí Minh,3.8,5.75,5.25,4.75,,,,2.6,7.5,2022
2003500,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.0,6.25,6.75,7.75,,,,7.8,7.5,2022
2003501,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,7.25,5.75,6.25,,,,7.2,8.5,2022
2003502,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.2,5.5,4.0,5.25,,,,6.0,7.25,2022
2003503,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,6.5,6.5,6.5,,,,8.0,8.5,2022
2003504,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.8,7.75,9.0,8.25,,,,8.4,9.25,2022
2003505,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.0,5.0,7.0,7.5,,,,6.6,8.0,2022
2003506,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.4,6.0,3.25,6.25,,,,4.4,8.75,2022
2003507,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.0,6.25,5.25,6.5,,,,4.6,8.0,2022
2003508,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.6,7.75,6.25,7.25,,,,8.0,8.0,2022
2003509,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,6.5,7.0,8.25,,,,9.2,8.25,2022
2003510,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,7.0,6.5,6.75,,,,8.4,7.5,2022
2003511,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.0,6.75,6.75,8.75,,,,6.6,7.5,2022
2003512,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,6.0,5.5,8.0,,,,5.6,7.25,2022
2003513,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.6,7.25,9.25,7.25,,,,9.2,8.75,2022
2003514,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,7.75,7.25,7.0,,,,9.0,9.25,2022
2003515,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,7.75,8.5,8.25,,,,8.8,8.75,2022
2003516,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,6.5,5.75,6.0,,,,7.2,8.5,2022
2003517,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.2,6.25,7.0,7.75,,,,6.6,8.5,2022
2003518,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.0,6.25,8.5,6.75,,,,7.4,9.5,2022
2003519,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,6.5,5.5,6.25,,,,9.6,7.25,2022
2003520,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.6,6.25,5.75,6.0,,,,4.2,7.0,2022
2003521,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.0,6.25,5.0,4.75,,,,5.6,5.5,2022
2003522,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.4,6.25,,,6.5,,4.75,7.6,,2022
2003523,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.0,6.25,,,7.5,,4.0,8.0,,2022
2003524,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.6,5.75,,,8.0,,2.75,3.0,,2022
2003525,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.0,5.75,,,6.75,,3.5,5.6,,2022
2003526,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.4,6.5,,,4.5,,4.25,7.4,,2022
2003527,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,8.25,7.75,6.75,,,,8.8,8.25,2022
2003528,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,6.25,5.0,6.25,,,,6.2,8.0,2022
2003529,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.6,6.5,4.5,7.25,,,,4.6,8.25,2022
2003530,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,8.25,7.0,8.0,,,,7.6,8.75,2022
2003531,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.4,7.5,6.5,6.0,,,,6.2,7.75,2022
2003532,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,7.75,7.25,8.0,,,,8.8,9.25,2022
2003533,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,6.5,,,7.0,,5.0,8.0,,2022
