Trường đào tạo,Mã ngành,Tên ngành,Tổ hợp môn,Điểm chuẩn,Ghi chú
LNH - Trường Đại Học Lâm nghiệp,7620110,Khoa học cây trồng,A00; A16; B00; D01,15.4,
LNH - Trường Đại Học Lâm nghiệp,7620205,Lâm sinh,A00; A16; B00; D01,16.9,
LNH - Trường Đại Học Lâm nghiệp,7620211,Quản lý tài nguyên rừng,A00; B00; C15; D01,15.3,
LNH - Trường Đại Học Lâm nghiệp,7640101,Thú y,A00; A16; B00; B08,15.8,
LNH - Trường Đại Học Lâm nghiệp,7760101,Công tác xã hội,A00; C00; C15; D01,15.7,
LNH - Trường Đại Học Lâm nghiệp,7810103,Quản trị dịch vụ du lịch và lữ hành,A00; C00; C15; D01,15.7,
LNH - Trường Đại Học Lâm nghiệp,7850101,Quản lý tài nguyên và Môi trường,A00; A16; B00; D01,16.3,
LNH - Trường Đại Học Lâm nghiệp,7850103,Quản lý đất đai,A00; A16; B00; D01,15.7,
LNH - Trường Đại Học Lâm nghiệp,7850104,Du lịch sinh thái,B00; C00; C15; D01,19.5,
LNH - Trường Đại Học Lâm nghiệp,7850106,Quản lý tài nguyên thiên nhiên,B08; D01; D07; D10,16.4,Chương trình ĐT bằng Tiếng Anh
DVH - Trường Đại Học Văn Hiến,7210205,Thanh nhạc,N00,17,
DVH - Trường Đại Học Văn Hiến,7210208,Piano,N00,17,
DVH - Trường Đại Học Văn Hiến,7210235,"Đạo diễn điện ảnh, truyền hình",A00; D01; V00; H01,18,
DVH - Trường Đại Học Văn Hiến,7210302,"Công nghệ điện ảnh, truyền hình",A00; D01; V00; H01,18.65,
DVH - Trường Đại Học Văn Hiến,7220201,Ngôn ngữ Anh,A01; D01; D10; D15,16.2,
DVH - Trường Đại Học Văn Hiến,7220203,Ngôn ngữ Pháp,A01; D01; D10; D15,16.2,
DVH - Trường Đại Học Văn Hiến,7220204,Ngôn ngữ Trung Quốc,A01; D01; D10; D15,16.25,
DVH - Trường Đại Học Văn Hiến,7220209,Ngôn ngữ Nhật,A01; D01; D10; D15,16.25,
DVH - Trường Đại Học Văn Hiến,7229030,Văn học,C00; D01; D14; D15,16.75,
DVH - Trường Đại Học Văn Hiến,7310101,Kinh tế,A00; A01; C04; D01,16.1,
DVH - Trường Đại Học Văn Hiến,7310206,Quan hệ quốc tế,A01; D01; D14; D15,17.7,
DVH - Trường Đại Học Văn Hiến,7310301,Xã hội học,A00; C00; C04; D01,15.25,
DVH - Trường Đại Học Văn Hiến,7310401,Tâm lý học,A00; B00; C00; D01,16.4,
DVH - Trường Đại Học Văn Hiến,7310608,Đông phương học,A01; D01; C00; D15,16.5,
DVH - Trường Đại Học Văn Hiến,7310630,Việt Nam học,C00; D01; D14; D15,18.75,
DVH - Trường Đại Học Văn Hiến,7320104,Truyền thông đa phương tiện,A00; A01; C01; D01,16,
DVH - Trường Đại Học Văn Hiến,7320108,Quan hệ công chúng,C00; D01; D14; D15,16,
DVH - Trường Đại Học Văn Hiến,7340101,Quản trị kinh doanh,A00; A01; C04; D01,15.05,
DVH - Trường Đại Học Văn Hiến,7340115,Marketing,A00; A01; C04; D01,16,
DVH - Trường Đại Học Văn Hiến,7340121,Kinh doanh thương mại,A00; A01; C04; D01,15,
DVH - Trường Đại Học Văn Hiến,7340122,Thương mại điện tử,A00; A01; C04; D01,16.4,
DVH - Trường Đại Học Văn Hiến,7340201,Tài chính - Ngân hàng,A00; A01; C04; D01,16,
DVH - Trường Đại Học Văn Hiến,7340205,Công nghệ tài chính,A00; A01; C04; D01,15.7,
DVH - Trường Đại Học Văn Hiến,7340301,Kế toán,A00; A01; C04; D01,16.2,
DVH - Trường Đại Học Văn Hiến,7340302,Kiểm toán,A00; A01; C02; D01,16,
DVH - Trường Đại Học Văn Hiến,7340404,Quản trị nhân lực,A00; A01; C04; D01,16.25,
DVH - Trường Đại Học Văn Hiến,7380101,Luật,A00; A01; C04; D01,16.2,
DVH - Trường Đại Học Văn Hiến,7420201,Công nghệ sinh học,A00; A02; B00; D07,16.5,
DVH - Trường Đại Học Văn Hiến,7480101,Khoa học máy tính,A00; A01; C01; D01,16.3,
DVH - Trường Đại Học Văn Hiến,7480201,Công nghệ thông tin,A00; A01; C01; D01,16,
DVH - Trường Đại Học Văn Hiến,7510605,Logistics và Quản lý chuỗi cung ứng,A00; A01; C04; D01,16.05,
DVH - Trường Đại Học Văn Hiến,7520207,Kỹ thuật điện tử - viễn thông,A00; A01; C01; D01,15.35,
DVH - Trường Đại Học Văn Hiến,7520320,Kỹ thuật môi trường,A00; A02; B00; D07,15.95,
DVH - Trường Đại Học Văn Hiến,7540101,Công nghệ thực phẩm,A00; A02; B00; D07,16.35,
DVH - Trường Đại Học Văn Hiến,7580201,Kỹ thuật xây dựng,A00; A01; C01; D07,15.45,
DVH - Trường Đại Học Văn Hiến,7720301,Điều dưỡng,A00; B00; C08; D07,19,
DVH - Trường Đại Học Văn Hiến,7810101,Du lịch,A00; C00; C04; D01,16.25,
DVH - Trường Đại Học Văn Hiến,7810103,Quản trị dịch vụ du lịch và lữ hành,A00; C00; C04; D01,16.25,
DVH - Trường Đại Học Văn Hiến,7810201,Quản trị khách sạn,A00; c00; D01; C04,16.15,
DQT - Trường Đại Học Quang Trung,7220201,Ngôn ngữ Anh,D01; D14; D15; D66,15,
DQT - Trường Đại Học Quang Trung,7310101,Kinh tế,A00; A09; C14; D01,15,
DQT - Trường Đại Học Quang Trung,7340101,Quản trị kinh doanh,A01; C14; D14; D15,15,
DQT - Trường Đại Học Quang Trung,7340201,Tài chính – Ngân hàng,A00; A09; C14; D10,15,
DQT - Trường Đại Học Quang Trung,7340301,Kế toán,A00; A09; C14; D10,15,
DQT - Trường Đại Học Quang Trung,7420201,Công nghệ sinh học,B00; B08; C08; D13,15,
DQT - Trường Đại Học Quang Trung,7480201,Công nghệ thông tin,A00; A01; C02; D01,16,
DQT - Trường Đại Học Quang Trung,7510103,Công nghệ Kỹ thuật xây dựng,A00; A09; C04; D10,15,
DQT - Trường Đại Học Quang Trung,7620115,Kinh tế Nông nghiệp,A09; B08; C08; D01,15,
DQT - Trường Đại Học Quang Trung,7720301,Điều Dưỡng,B00; B03; C08; D13,19,
DQT - Trường Đại Học Quang Trung,7720701,Y tế Công cộng,B00; B03; C08; D13,15,
DQT - Trường Đại Học Quang Trung,7810103,Quản trị dịch vụ du lịch và lữ hành,C00; D01; D14; D15,15,
DQT - Trường Đại Học Quang Trung,7810203,Quản trị Khách sạn - Nhà hàng,C00; D01; D14; D15,15,
HSU - Trường Đại Học Hoa Sen,7210403,Thiết kế Đồ họa,A01; D01; D09; D14,15,
HSU - Trường Đại Học Hoa Sen,7210404,Thiết kế Thời trang,A01; D01; D09; D14,15,
HSU - Trường Đại Học Hoa Sen,7210408,Nghệ thuật số,A01; D01; D09; D14,15,
HSU - Trường Đại Học Hoa Sen,7220201,Ngôn ngữ Anh,D01; D09; D14; D15,18,Tiếng Anh nhân 2; điểm Tiếng Anh chưa nhân hệ số đạt từ 5.0 điểm trở lên.
HSU - Trường Đại Học Hoa Sen,7220204,Ngôn ngữ Trung Quốc,A01; D01; D04; D09,16,
HSU - Trường Đại Học Hoa Sen,7310113,Kinh tế thể thao,A00; A01; D01; D03; D09,19,
HSU - Trường Đại Học Hoa Sen,7310401,Tâm lý học,A01; D01; D08; D09,17,
HSU - Trường Đại Học Hoa Sen,7320104,Truyền thông đa phương tiện,A00; A01; D01; D03; D09,17,
HSU - Trường Đại Học Hoa Sen,7320108,Quan hệ công chúng,A00; A01; D01; D03; D09,17,
HSU - Trường Đại Học Hoa Sen,7340101,Quản trị kinh doanh,A00; A01; D01; D03; D09,16,
HSU - Trường Đại Học Hoa Sen,7340114,Digital Marketing,A00; A01; D01; D03; D09,17,
HSU - Trường Đại Học Hoa Sen,7340115,Marketing,A00; A01; D01; D03; D09,18,
HSU - Trường Đại Học Hoa Sen,7340120,Kinh doanh Quốc tế,A00; A01; D01; D03; D09,16,
HSU - Trường Đại Học Hoa Sen,7340122,Thương mại điện tử,A00; A01; D01; D03; D09,17,
HSU - Trường Đại Học Hoa Sen,7340201,Tài chính – Ngân hàng,A00; A01; D01; D03; D09,16,
HSU - Trường Đại Học Hoa Sen,7340205,Công nghệ tài chính,A00; A01; D01; D03; D09,16,
HSU - Trường Đại Học Hoa Sen,7340301,Kế toán,A00; A01; D01; D03; D09,16,
HSU - Trường Đại Học Hoa Sen,7340404,Quản trị Nhân lực,A00; A01; D01; D03; D09,16,
HSU - Trường Đại Học Hoa Sen,7340410,Quản trị công nghệ truyền thông,A00; A01; D01; D03; D09,16,
HSU - Trường Đại Học Hoa Sen,7340412,Quản trị sự kiện,A00; A01; D01; D03; D09,16,
HSU - Trường Đại Học Hoa Sen,7380101,Luật,A00; A01; D01; D03; D09,16,
HSU - Trường Đại Học Hoa Sen,7380107,Luật Kinh tế,A00; A01; D01; D03; D09,17,
HSU - Trường Đại Học Hoa Sen,7480103,Kỹ thuật phần mềm,A00; A01; D01; D03; D07; D28,18,
HSU - Trường Đại Học Hoa Sen,7480107,Trí tuệ nhân tạo,A00; A01; D01; D03; D07; D28,18,
HSU - Trường Đại Học Hoa Sen,7480201,Công nghệ thông tin,A00; A01; D01; D03; D07; D28,18,
HSU - Trường Đại Học Hoa Sen,7510605,Logistics & Quản lý chuỗi cung ứng,A00; A01; D01; D03; D09,16,
HSU - Trường Đại Học Hoa Sen,7580108,Thiết kế Nội thất,A01; D01; D09; D14,15,
HSU - Trường Đại Học Hoa Sen,7810103,Quản trị dịch vụ Du lịch & Lữ hành,A00; A01; D01; D03; D09,16,
HSU - Trường Đại Học Hoa Sen,7810201,Quản trị khách sạn,A00; A01; D01; D03; D09,16,
HSU - Trường Đại Học Hoa Sen,7810201E,Quản trị khách sạn – Chương trình Elite,A00; A01; D01; D03; D09,18,
HSU - Trường Đại Học Hoa Sen,7810202,Quản trị nhà hàng & Dịch vụ ăn uống,A00; A01; D01; D03; D09,17,
HSU - Trường Đại Học Hoa Sen,7810202E,Quản trị nhà hàng & Dịch vụ ăn uống – Chương trình Elite,A00; A01; D01; D03; D09,18,
DPT - Trường Đại Học Phan Thiết,7220201,Ngôn ngữ Anh,D01; D14; D15; D66,15,
DPT - Trường Đại Học Phan Thiết,7340101,Quản trị Kinh doanh,A00; A01; C04; D01,15,
DPT - Trường Đại Học Phan Thiết,7340201,Tài chính - Ngân hàng,A00; A01; C04; D01,15,
DPT - Trường Đại Học Phan Thiết,7340301,Kế toán,A00; A01; C04; D01,15,
DPT - Trường Đại Học Phan Thiết,7380101,Luật,C00; D14; D66; D84,15,
DPT - Trường Đại Học Phan Thiết,7380107,Luật Kinh tế,C00; D14; D66; D84,15,
DPT - Trường Đại Học Phan Thiết,7480201,Công nghệ Thông tin,A00; A01; C01; D01,15,
DPT - Trường Đại Học Phan Thiết,7510605,Logistics và Quản lý chuỗi cung ứng,A00; A01; C01; D01,15,
DPT - Trường Đại Học Phan Thiết,7520103,Kỹ thuật Cơ khí,A00; A01; A02; C01,15,
DPT - Trường Đại Học Phan Thiết,7520130,Kỹ thuật Ô tô,A00; A01; A02; C01,15,
DPT - Trường Đại Học Phan Thiết,7580201,Kỹ thuật Xây dựng,A00; A01; C01; D01,15,
DPT - Trường Đại Học Phan Thiết,7720601,Kỹ thuật Xét nghiệm Y học,A00; B00; D07; D08,19,
DPT - Trường Đại Học Phan Thiết,7810103,Quản trị Dịch vụ Du lịch & Lữ hành,A00; A01; C00; D01,15,
DPT - Trường Đại Học Phan Thiết,7810201,"Quản trị Khách sạn (khu nghỉ dưỡng, resort & spa)",A00; A01; C00; D01,15,
DPT - Trường Đại Học Phan Thiết,7810202,Quản trị Nhà hàng và Dịch vụ Ăn uống,A00; A01; C00; D01,15,
DVP - Trường Đại Học Trưng Vương,7220201,Ngôn ngữ Anh,D01; D09; D10; C00,16,
DVP - Trường Đại Học Trưng Vương,7220204,Ngôn ngữ Trung Quốc,D01; D09; D10; C00,16.5,
DVP - Trường Đại Học Trưng Vương,7220210,Ngôn ngữ Hàn Quốc,C00; D01; D09; DD2,16.5,
DVP - Trường Đại Học Trưng Vương,7320104,Truyền thông đa phương tiện,A00; C00; D01; D14,15,
DVP - Trường Đại Học Trưng Vương,7340101,Quản trị kinh doanh,A00; A01; A07; D01,16,
DVP - Trường Đại Học Trưng Vương,7340122,Thương mại điện tử,A00; A01; D01; C00,16,
DVP - Trường Đại Học Trưng Vương,7340201,Tài chính - Ngân hàng,A00; A01; A07; D01,15,
DVP - Trường Đại Học Trưng Vương,7340301,Kế toán,A00; A01; A07; D01,16,
DVP - Trường Đại Học Trưng Vương,7380107,Luật kinh tế,A00; A01; D01; C00,15.5,
DVP - Trường Đại Học Trưng Vương,7480201,Công nghệ thông tin,A00; A01; D01; D10,15,
DVP - Trường Đại Học Trưng Vương,7510205,Công nghệ kỹ thuật ô tô,A00; A01; D01; D10,15,
DVP - Trường Đại Học Trưng Vương,7510605,Logistic và quản lý chuỗi cung ứng,A00; A01; A07; D01,16,
DVP - Trường Đại Học Trưng Vương,7720301,Điều dưỡng,A00; A02; B00,19,
DVP - Trường Đại Học Trưng Vương,7810103,Quản trị dịch vụ du lịch và lữ hành,A07; C00; D01; D14,16,
YDD - Trường Đại Học Điều Dưỡng Nam Định,7720301,Điều dưỡng,B00; B08; D01; D07,19,
YDD - Trường Đại Học Điều Dưỡng Nam Định,7720302,Hộ sinh,B00; B08; D01; D07,19,
YDD - Trường Đại Học Điều Dưỡng Nam Định,7720401,Dinh dưỡng,B00; B08; D01; D07,15,
THU - Trường Đại học Y khoa Tokyo Việt Nam,7720301,Điều dưỡng,A00; A01; B00; B08,19,
THU - Trường Đại học Y khoa Tokyo Việt Nam,7720601,Kỹ thuật Xét nghiệm y học,A00; A01; B00; B08,19,
THU - Trường Đại học Y khoa Tokyo Việt Nam,7720602,Kỹ thuật Hình ảnh y học,A00; A01; B00; B08,19,
THU - Trường Đại học Y khoa Tokyo Việt Nam,7720603,Kỹ thuật Phục hồi chức năng,A00; A01; B00; B08,19,
DCD - Trường Đại Học Công Nghệ Đồng Nai,7210403,Thiết kế đồ họa,A00; A01; D01; D15,15,
DCD - Trường Đại Học Công Nghệ Đồng Nai,7220201,Ngôn ngữ Anh,D01; D14; D15; D66,15,
DCD - Trường Đại Học Công Nghệ Đồng Nai,7220204,Ngôn ngữ Trung Quốc,C00; A07; D14; D15,15,
DCD - Trường Đại Học Công Nghệ Đồng Nai,7310608,Đông phương học,C00; A07; D14; D15,15,
DCD - Trường Đại Học Công Nghệ Đồng Nai,7320104,Truyền thông đa phương tiện,A01; C00; D01; D66,15,
DCD - Trường Đại Học Công Nghệ Đồng Nai,7340101,Quản trị kinh doanh,A00; A07; C00; D01,15,
DCD - Trường Đại Học Công Nghệ Đồng Nai,7340201,Tài chính - ngân hàng,A00; A07; C00; D01,15,
DCD - Trường Đại Học Công Nghệ Đồng Nai,7340301,Kế toán,A00; A07; C00; D01,15,
DCD - Trường Đại Học Công Nghệ Đồng Nai,7420201,Công nghệ sinh học,A00; A07; B00; B04,15,
DCD - Trường Đại Học Công Nghệ Đồng Nai,7480103,Kỹ thuật phần mềm,A00; A01; A10; D01,15,
DCD - Trường Đại Học Công Nghệ Đồng Nai,7480201,Công nghệ thông tin,A00; A01; A10; D01,15,
DCD - Trường Đại Học Công Nghệ Đồng Nai,7510103,Công nghệ kỹ thuật xây dựng,A00; A01; A04; A10,15,
DCD - Trường Đại Học Công Nghệ Đồng Nai,7510202,Công nghệ chế tạo máy,A00; A01; A04; A10,15,
DCD - Trường Đại Học Công Nghệ Đồng Nai,7510205,Công nghệ kỹ thuật ô tô,A00; A01; A04; A10,15,
DCD - Trường Đại Học Công Nghệ Đồng Nai,7510301,"Công nghệ kỹ thuật điện, điện tử",A00; A01; A04; A10,15,
DCD - Trường Đại Học Công Nghệ Đồng Nai,7510401,Công nghệ kỹ thuật hóa học,A00; A07; B00; B04,15,
DCD - Trường Đại Học Công Nghệ Đồng Nai,7510406,Công nghệ kỹ thuật môi trường,A00; A07; B00; B04,15,
DCD - Trường Đại Học Công Nghệ Đồng Nai,7540101,Công nghệ thực phẩm,A00; A07; B00; B04,15,
DCD - Trường Đại Học Công Nghệ Đồng Nai,7720301,Điều dưỡng,A00; B00; C08; D07,19,
DCD - Trường Đại Học Công Nghệ Đồng Nai,7720601,Kỹ thuật xét nghiệm y học,A00; B00; C08; D07,19,
DCD - Trường Đại Học Công Nghệ Đồng Nai,7810103,Quản trị dịch vụ du lịch và lữ hành,A00; A07; C00; D01,15,
DCD - Trường Đại Học Công Nghệ Đồng Nai,7810201,Quản trị khách sạn,A00; A07; C00; D01,15,
EIU - Trường Đại Học Quốc Tế Miền Đông,7310101,Kinh tế,A00; A01; B00; D01,15,
EIU - Trường Đại Học Quốc Tế Miền Đông,7340101,Quản trị kinh doanh,A00; A01; B00; D01,15,
EIU - Trường Đại Học Quốc Tế Miền Đông,7480102,Mạng máy tính và truyền thông dữ liệu,A00; A01; B00; D01,15,
EIU - Trường Đại Học Quốc Tế Miền Đông,7480103,Kỹ thuật phần mềm,A00; A01; B00; D01,15,
EIU - Trường Đại Học Quốc Tế Miền Đông,7510302,Kỹ thuật điện tử - viễn thông,A00; A01; B00; D01,15,
EIU - Trường Đại Học Quốc Tế Miền Đông,7520103,Kỹ thuật cơ khí,A00; A01; B00; D01,15,
EIU - Trường Đại Học Quốc Tế Miền Đông,7520114,Kỹ thuật cơ điện tử,A00; A01; B00; D01,15,
EIU - Trường Đại Học Quốc Tế Miền Đông,7520201,Kỹ thuật điện,A00; A01; B00; D01,15,
EIU - Trường Đại Học Quốc Tế Miền Đông,7520216,Kỹ thuật điều khiển và tự động hóa,A00; A01; B00; D01,15,
EIU - Trường Đại Học Quốc Tế Miền Đông,7720301,Điều dưỡng,A00; A01; B00; D01,19,
DDV - Viện nghiên cứu và đào tạo Việt Anh - Đại học Đà Nẵng,7340124,Quản trị và Kinh doanh Quốc tế,A01; D01; D07; D10,17,
DDV - Viện nghiên cứu và đào tạo Việt Anh - Đại học Đà Nẵng,7420204,Khoa học Y Sinh,A00; D07; B00; B08,17,
DDV - Viện nghiên cứu và đào tạo Việt Anh - Đại học Đà Nẵng,7480101-CSE,Khoa học Máy tính – Chuyên ngành Công nghệ Phần mềm,A00; A01; D01; D90,18.5,
DDV - Viện nghiên cứu và đào tạo Việt Anh - Đại học Đà Nẵng,7480101-SE,Khoa học Máy tính – Chuyên ngành Công nghệ Phần mềm,A00; A01; D01; D90,17,
DDV - Viện nghiên cứu và đào tạo Việt Anh - Đại học Đà Nẵng,7510402,Công nghệ Vật liệu – Chuyên ngành Công nghệ Nano,A00; D07; B00; A01,17,
TDB - Trường Đại Học Thể Dục Thể Thao Bắc Ninh,7729001,Y sinh học TDTT,T00; T01; T02; T05,18.35,Điểm thi tốt nghiệp THPT kết hợp năng khiếu
TDB - Trường Đại Học Thể Dục Thể Thao Bắc Ninh,7810301,Quản lý TDTT,T00; T01; T02; T05,18.35,Điểm thi tốt nghiệp THPT kết hợp năng khiếu
TDB - Trường Đại Học Thể Dục Thể Thao Bắc Ninh,7810302,Huấn luyện thể thao,T00; T01; T02; T05,18.35,Điểm thi tốt nghiệp THPT kết hợp năng khiếu
DHE - Khoa Kỹ thuật và Công nghệ - Đại học Huế,7480112,Khoa học dữ liệu và trí tuệ nhân tạo (Hệ Cử nhân),A00; A01; D01,18.2,
DHE - Khoa Kỹ thuật và Công nghệ - Đại học Huế,7480112KS,Khoa học dữ liệu và trí tuệ nhân tạo (Hệ Kỹ sư),A00; A01; D01,18.2,
DHE - Khoa Kỹ thuật và Công nghệ - Đại học Huế,7510205,Công nghệ kỹ thuật ô tô,A00; A01; D01,17.75,
DHE - Khoa Kỹ thuật và Công nghệ - Đại học Huế,7520201,Kỹ thuật điện,A00; A01; D01,16.7,
DHE - Khoa Kỹ thuật và Công nghệ - Đại học Huế,7520216,Kỹ thuật điều khiển và tự động hóa,A00; A01; D01,17.5,
DHE - Khoa Kỹ thuật và Công nghệ - Đại học Huế,7580201,Kỹ thuật xây dựng,A00; A01; C01; D01,15.75,
DTB - Trường Đại Học Thái Bình,7310101,Kinh tế,A00; B00; C14; D01,17.5,
DTB - Trường Đại Học Thái Bình,7310201,Chính trị học,A00; B00; C14; D01,18,
DTB - Trường Đại Học Thái Bình,7310206,Quan hệ quốc tế,A00; B00; C14; D01,18,
