SBD,Năm thi,Best_Combo,Best_Combo_Score
2000996,2024,,
2000997,2024,A01,24.7
2000998,2024,D01,19.9
2000999,2024,D14,23.45
2001000,2024,D01,24.799999999999997
2001001,2024,C19,20.5
2001002,2024,D01,24.799999999999997
2001003,2024,A01,24.05
2001004,2024,D01,23.1
2001005,2024,D01,24.5
2001006,2024,A01,23.55
2001007,2024,D01,21.15
2001008,2024,D01,24.25
2001009,2024,D01,23.799999999999997
2001010,2024,A01,23.400000000000002
2001011,2024,D01,21.1
2001012,2024,A01,21.75
2001013,2024,D01,24.799999999999997
2001014,2024,D01,23.25
2001015,2024,C19,22.5
2001016,2024,D14,25.4
2001017,2024,D01,24.6
2001018,2024,A01,25.35
2001019,2024,A01,21.0
2001020,2024,A01,21.6
2001021,2024,D01,23.95
2001022,2024,D01,22.9
2001023,2024,A01,24.0
2001024,2024,A01,22.5
2001025,2024,C00,24.25
2001026,2024,A01,25.549999999999997
2001027,2024,C19,22.0
2001028,2024,A01,25.950000000000003
2001029,2024,,
2001030,2024,D01,21.9
2001031,2024,C00,16.5
2001032,2024,C19,21.5
2001033,2024,D01,23.4
2001034,2024,A01,24.15
2001035,2024,D14,26.75
2001036,2024,C19,18.5
2001037,2024,D01,24.45
2001038,2024,D01,23.4
2001039,2024,D01,23.65
2001040,2024,D01,24.549999999999997
2001041,2024,D01,24.05
2001042,2024,C19,26.75
2001043,2024,A01,25.049999999999997
2001044,2024,D01,26.299999999999997
2001045,2024,D01,24.25
2001046,2024,D01,22.35
2001047,2024,D01,20.95
2001048,2024,A01,26.1
2001049,2024,D01,21.15
2001050,2024,,
2001051,2024,C19,22.5
2001052,2024,C00,23.5
2001053,2024,A01,25.85
2001054,2024,D01,21.6
2001055,2024,D14,25.95
2001056,2024,C19,17.0
2001057,2024,D01,21.299999999999997
2001058,2024,C19,25.75
2001059,2024,D01,21.75
2001060,2024,D01,24.35
2001061,2024,D01,26.0
2001062,2024,C19,28.5
2001063,2024,C19,21.0
2001064,2024,,
2001065,2024,D01,24.4
2001066,2024,C00,23.25
2001067,2024,D14,24.35
2001068,2024,D01,27.05
2001069,2024,D14,26.15
2001070,2024,D01,21.5
2001071,2024,D01,24.9
2001072,2024,C19,26.0
2001073,2024,,
2001074,2024,D14,25.85
2001075,2024,D14,22.75
2001076,2024,D01,23.3
2001077,2024,D01,26.15
2001078,2024,D01,22.9
2001079,2024,D01,23.0
2001080,2024,A01,23.65
2001081,2024,D01,22.85
2001082,2024,A01,21.65
2001083,2024,A01,20.15
2001084,2024,C00,26.5
2001085,2024,A01,22.75
2001086,2024,D01,23.6
2001087,2024,C19,21.5
2001088,2024,D01,25.45
2001089,2024,D01,24.2
2001090,2024,D01,25.1
2001091,2024,A01,27.4
2001092,2024,C19,24.75
2001093,2024,A01,23.25
2001094,2024,D01,26.15
2001095,2024,D01,23.65
2001096,2024,A01,23.95
2001097,2024,C19,14.5
2001098,2024,,
2001099,2024,A01,24.85
2001100,2024,D01,23.6
2001101,2024,D01,22.75
2001102,2024,D01,20.1
2001103,2024,D01,23.0
2001104,2024,D01,26.6
2001105,2024,D01,21.799999999999997
2001106,2024,D01,17.5
2001107,2024,C19,20.0
2001108,2024,A01,17.65
2001109,2024,D01,18.849999999999998
2001111,2024,D14,22.85
2001112,2024,D01,21.65
2001113,2024,C19,25.75
2001114,2024,C19,24.25
2001115,2024,C19,24.75
2001116,2024,D14,25.15
2001117,2024,C19,26.0
2001118,2024,D01,23.799999999999997
2001119,2024,C19,20.5
2001120,2024,,
2001121,2024,D01,18.05
2001122,2024,C19,16.0
2001123,2024,A01,24.45
2001124,2024,D01,20.75
2001125,2024,C19,14.75
2001126,2024,C19,23.5
2001127,2024,C19,23.5
2001128,2024,D14,19.85
2001129,2024,C19,23.75
2001130,2024,C19,25.5
2001131,2024,D01,23.7
2001132,2024,D01,26.4
2001133,2024,C19,26.25
2001134,2024,C00,26.0
2001135,2024,D01,26.25
2001136,2024,,
2001137,2024,C19,21.5
2001138,2024,D14,23.4
2001139,2024,D14,23.8
2001140,2024,D14,24.0
2001141,2024,C19,21.75
2001142,2024,A01,26.049999999999997
2001143,2024,A01,24.35
2001144,2024,D14,23.45
2001145,2024,A01,25.65
2001146,2024,D01,22.85
2001147,2024,,
2001148,2024,,
2001149,2024,,
2001150,2024,A01,15.1
2001151,2024,A01,21.85
2001152,2024,D01,23.200000000000003
2001153,2024,C19,25.0
2001154,2024,D01,18.5
2001155,2024,A01,25.200000000000003
2001156,2024,C19,21.5
2001157,2024,A01,25.55
2001158,2024,D01,26.75
2001159,2024,D01,25.9
2001160,2024,D01,24.4
2001161,2024,D14,27.05
2001162,2024,,
2001163,2024,,
2001164,2024,,
2001165,2024,A01,25.85
2001166,2024,D01,22.85
2001167,2024,A01,24.2
2001168,2024,D01,26.8
2001169,2024,C19,20.25
2001170,2024,C19,21.5
2001171,2024,C19,22.0
2001172,2024,,
2001173,2024,D01,25.849999999999998
2001174,2024,D01,24.9
2001175,2024,C19,26.25
2001176,2024,D14,22.5
2001177,2024,C19,22.25
2001178,2024,D01,22.1
2001179,2024,A01,17.15
2001180,2024,D01,22.5
2001181,2024,C19,24.75
2001182,2024,A01,23.2
2001183,2024,,
2001184,2024,D01,20.8
2001185,2024,C19,23.25
2001187,2024,A01,24.35
2001188,2024,D01,23.6
2001189,2024,D01,22.85
2001190,2024,A01,19.7
2001191,2024,D01,16.6
2001192,2024,D01,24.200000000000003
2001193,2024,D01,25.25
2001194,2024,C19,18.75
2001195,2024,D01,25.9
2001196,2024,D01,25.200000000000003
2001197,2024,A01,24.900000000000002
2001198,2024,A01,25.1
2001199,2024,D01,22.049999999999997
2001200,2024,D01,22.8
2001201,2024,C19,17.25
2001202,2024,C00,26.5
2001203,2024,D01,23.65
2001204,2024,C19,26.75
2001205,2024,A01,25.2
2001206,2024,A01,25.599999999999998
2001207,2024,D01,17.0
2001208,2024,A01,25.049999999999997
2001209,2024,D01,27.5
2001210,2024,A01,22.9
2001211,2024,A01,26.25
2001212,2024,A01,22.15
2001213,2024,D01,20.3
2001214,2024,A01,24.299999999999997
2001215,2024,A01,22.6
2001216,2024,D01,24.25
2001217,2024,A01,17.0
2001218,2024,D01,21.95
2001219,2024,D01,25.5
2001220,2024,A01,25.55
2001221,2024,A01,24.75
2001222,2024,A01,25.799999999999997
2001223,2024,D01,24.15
2001224,2024,D01,22.6
2001225,2024,D01,22.75
2001226,2024,D01,20.4
2001227,2024,A01,26.3
2001228,2024,A01,23.9
2001229,2024,D01,22.3
2001230,2024,D01,23.0
2001231,2024,C19,23.0
2001232,2024,D14,23.8
2001233,2024,A01,19.9
2001234,2024,D01,19.9
2001235,2024,D01,22.0
2001236,2024,,
2001237,2024,D01,22.049999999999997
2001238,2024,D14,23.9
2001239,2024,C19,18.75
2001240,2024,A01,18.65
2001241,2024,A01,24.5
2001242,2024,C19,24.75
2001243,2024,C19,20.5
2001244,2024,D01,21.75
2001245,2024,D01,21.5
2001246,2024,D01,22.05
2001247,2024,C19,23.5
2001248,2024,C19,20.75
2001250,2024,C19,20.25
2001251,2024,D01,20.450000000000003
2001252,2024,C19,19.25
2001253,2024,D01,22.200000000000003
2001254,2024,D01,19.299999999999997
2001255,2024,D01,16.6
2001256,2024,C19,21.5
2001257,2024,C19,18.75
2001258,2024,D01,18.4
2001259,2024,C19,23.75
2001260,2024,D01,24.4
2001261,2024,D01,19.8
2001262,2024,D01,18.25
2001263,2024,C19,26.25
2001264,2024,C19,22.5
2001265,2024,D01,19.7
2001266,2024,D01,17.5
2001267,2024,D01,23.05
2001268,2024,D01,18.200000000000003
2001269,2024,D01,19.3
2001270,2024,C19,23.0
2001271,2024,D01,20.299999999999997
2001272,2024,C19,20.5
2001273,2024,C19,18.5
2001274,2024,D01,21.1
2001275,2024,D01,19.25
2001276,2024,D01,21.85
2001277,2024,D01,17.1
2001278,2024,A01,23.7
2001279,2024,C19,23.5
2001280,2024,C19,17.75
2001281,2024,D01,23.15
2001282,2024,D01,19.3
2001283,2024,C19,21.25
2001284,2024,D01,23.2
2001285,2024,D01,21.55
2001286,2024,D01,16.85
2001287,2024,C19,21.0
2001288,2024,A01,21.75
2001289,2024,A01,14.2
2001290,2024,D14,24.15
2001291,2024,C19,18.75
2001292,2024,C19,22.25
2001293,2024,C19,21.75
2001294,2024,D01,21.75
2001295,2024,C19,21.75
2001296,2024,C19,20.25
2001297,2024,A01,25.1
2001298,2024,C19,21.5
2001299,2024,D01,19.8
2001300,2024,D01,22.15
2001301,2024,C19,18.5
2001302,2024,D01,23.4
2001303,2024,D01,20.450000000000003
2001304,2024,A01,22.4
2001305,2024,D01,20.700000000000003
2001306,2024,D01,15.75
2001307,2024,A01,21.4
2001308,2024,C19,18.5
2001309,2024,C19,23.0
2001310,2024,D01,19.75
2001311,2024,C19,23.0
2001312,2024,D01,14.6
2001313,2024,,
2001314,2024,A01,21.95
2001315,2024,D01,20.55
2001316,2024,D01,12.05
2001317,2024,C19,15.5
2001318,2024,D01,22.299999999999997
2001319,2024,D01,16.55
2001320,2024,A01,24.05
2001321,2024,C19,22.25
2001322,2024,D01,20.2
2001323,2024,D01,22.85
2001324,2024,D01,15.1
2001325,2024,A01,22.0
2001326,2024,C19,20.25
2001327,2024,D01,18.3
2001328,2024,A01,23.25
2001329,2024,A01,20.2
2001330,2024,,
2001331,2024,D01,24.05
2001332,2024,A01,21.5
2001333,2024,A01,23.8
2001334,2024,D01,19.15
2001335,2024,D01,21.8
2001336,2024,C19,23.5
2001337,2024,C19,23.25
2001338,2024,D01,15.25
2001339,2024,D01,23.45
2001340,2024,D01,17.65
2001341,2024,D01,20.05
2001342,2024,C19,17.0
2001343,2024,C19,21.75
2001344,2024,D01,18.35
2001345,2024,C19,23.25
2001346,2024,D01,24.900000000000002
2001347,2024,A01,23.9
2001348,2024,C19,19.75
2001349,2024,D01,23.450000000000003
2001350,2024,C19,21.25
2001351,2024,C19,20.75
2001352,2024,D01,22.3
2001353,2024,C19,23.5
2001354,2024,C19,16.0
2001355,2024,A01,26.3
2001356,2024,D01,20.2
2001357,2024,A01,23.15
2001358,2024,A01,15.899999999999999
2001359,2024,D01,18.75
2001360,2024,A01,21.4
2001361,2024,D01,17.6
2001362,2024,C19,23.5
2001363,2024,C19,19.75
2001364,2024,C19,18.5
2001365,2024,D01,23.7
2001366,2024,C19,18.25
2001367,2024,A01,18.25
2001368,2024,C00,25.0
2001369,2024,C19,19.5
2001370,2024,A01,22.95
2001371,2024,A01,22.4
2001372,2024,A01,23.1
2001373,2024,D01,21.5
2001374,2024,A01,20.75
2001375,2024,C00,20.75
2001376,2024,A01,23.7
2001377,2024,D01,16.7
2001378,2024,A01,23.2
2001379,2024,A01,18.85
2001380,2024,D01,17.7
2001381,2024,A01,18.35
2001382,2024,C19,23.25
2001383,2024,D01,24.9
2001384,2024,D01,20.9
2001385,2024,A01,23.5
2001386,2024,D01,19.9
2001387,2024,C00,10.25
2001388,2024,D01,19.25
2001389,2024,A01,24.7
2001390,2024,C19,21.75
2001391,2024,C19,18.5
2001392,2024,C19,20.75
2001393,2024,C19,22.5
2001394,2024,C19,24.25
2001395,2024,C19,24.0
2001396,2024,D01,22.0
2001397,2024,D01,22.25
2001398,2024,C00,18.0
2001399,2024,D01,22.6
2001400,2024,C00,23.0
2001401,2024,A01,20.65
2001402,2024,D01,21.95
2001403,2024,,
2001404,2024,C19,22.5
2001405,2024,C19,26.0
2001406,2024,D01,22.15
2001407,2024,C19,25.0
2001408,2024,A01,22.6
2001409,2024,A01,25.9
2001410,2024,D01,21.9
2001411,2024,A01,22.85
2001412,2024,A01,24.15
2001413,2024,C00,19.75
2001414,2024,A01,21.65
2001415,2024,D01,15.350000000000001
2001416,2024,C19,21.5
2001417,2024,C19,17.5
2001418,2024,C19,19.75
2001419,2024,D01,17.2
2001420,2024,D01,19.35
2001421,2024,D01,22.450000000000003
2001422,2024,D01,22.3
2001423,2024,A01,24.15
2001424,2024,C19,26.0
2001425,2024,C19,23.0
2001426,2024,A01,23.599999999999998
2001427,2024,C19,21.0
2001428,2024,C19,22.0
2001429,2024,C19,19.0
2001430,2024,D01,23.049999999999997
2001431,2024,A01,19.4
2001432,2024,C19,24.25
2001433,2024,D01,24.1
2001434,2024,C19,21.5
2001435,2024,D01,19.0
2001436,2024,D01,23.700000000000003
2001437,2024,D01,22.45
2001438,2024,C19,19.25
2001439,2024,C19,22.5
2001440,2024,A01,21.9
2001441,2024,D01,17.55
2001442,2024,C19,23.25
2001443,2024,C19,23.5
2001444,2024,D01,23.75
2001445,2024,A01,24.049999999999997
2001446,2024,D01,21.0
2001447,2024,D01,20.5
2001448,2024,D01,19.8
2001449,2024,C00,26.75
2001450,2024,D01,23.1
2001451,2024,D01,21.7
2001452,2024,A01,24.2
2001453,2024,D01,20.1
2001454,2024,C00,27.75
2001455,2024,A01,19.0
2001456,2024,A01,20.95
2001457,2024,C19,24.0
2001458,2024,D01,18.65
2001459,2024,D01,23.65
2001460,2024,C19,21.0
2001461,2024,D01,21.85
2001462,2024,C19,19.25
2001463,2024,D01,18.65
2001464,2024,A01,21.75
2001465,2024,C19,22.0
2001466,2024,D01,23.8
2001467,2024,A01,23.85
2001468,2024,D01,23.05
2001469,2024,C19,20.5
2001470,2024,A01,21.85
2001471,2024,D01,21.15
2001472,2024,D01,20.15
2001473,2024,C19,24.25
2001474,2024,A01,24.45
2001475,2024,C19,22.25
2001476,2024,C19,20.5
2001477,2024,D01,15.899999999999999
2001478,2024,C19,20.5
2001479,2024,C19,24.5
2001480,2024,C19,21.75
2001481,2024,D01,23.45
2001482,2024,C19,15.75
2001483,2024,A01,16.9
2001484,2024,C19,23.0
2001485,2024,C19,18.25
2001486,2024,C19,23.0
2001487,2024,A01,17.45
2001488,2024,A01,23.5
2001489,2024,D01,19.5
2001490,2024,D01,19.0
2001491,2024,D01,20.5
2001492,2024,A01,23.35
2001493,2024,A01,21.299999999999997
2001494,2024,D01,18.3
2001495,2024,A01,23.8
2001496,2024,D01,20.0
2001497,2024,A01,25.35
2001498,2024,D01,18.25
2001499,2024,D01,20.1
2001500,2024,A01,24.049999999999997
2001501,2024,A01,20.9
2001502,2024,D01,20.7
2001503,2024,A01,23.549999999999997
2001504,2024,A01,20.2
2001505,2024,D01,21.25
2001506,2024,D01,18.4
2001507,2024,D01,20.6
2001508,2024,A01,23.200000000000003
2001509,2024,D01,22.95
2001510,2024,A01,24.049999999999997
2001511,2024,A01,23.8
2001512,2024,A01,25.15
2001513,2024,D01,20.6
2001514,2024,A01,24.900000000000002
2001515,2024,D01,21.5
2001516,2024,D01,23.2
2001517,2024,A01,20.9
2001518,2024,D01,19.55
2001519,2024,D01,19.75
2001520,2024,D01,20.65
2001521,2024,D01,23.05
2001522,2024,D01,20.5
2001523,2024,D01,21.05
2001524,2024,D01,22.65
2001525,2024,D01,24.6
2001526,2024,D01,18.7
2001527,2024,D01,18.85
2001528,2024,D01,15.6
2001529,2024,D01,18.2
2001530,2024,A01,20.25
2001531,2024,A01,23.65
2001532,2024,A01,24.05
2001533,2024,A01,24.5
2001534,2024,A01,17.1
2001535,2024,A01,24.7
2001536,2024,D01,23.9
2001537,2024,D01,23.950000000000003
2001538,2024,D01,16.8
2001539,2024,A01,17.9
2001540,2024,A01,18.05
2001541,2024,A01,23.75
2001542,2024,C19,23.25
2001543,2024,C19,25.5
2001544,2024,D01,24.1
2001545,2024,C19,24.75
2001546,2024,A01,24.4
2001547,2024,C19,16.0
2001548,2024,D01,19.950000000000003
2001549,2024,D01,23.9
2001550,2024,C19,20.0
2001551,2024,C19,18.0
2001552,2024,C19,21.5
2001553,2024,C19,21.0
2001554,2024,C19,22.0
2001555,2024,A01,19.2
2001556,2024,D01,21.15
2001557,2024,C19,24.0
2001558,2024,D01,22.05
2001559,2024,D01,22.25
2001560,2024,C19,18.5
2001561,2024,C19,22.0
2001562,2024,D01,20.2
2001563,2024,C19,18.75
2001564,2024,C00,18.75
2001565,2024,D01,23.9
2001566,2024,D01,16.05
2001567,2024,D01,21.1
2001568,2024,D01,18.8
2001569,2024,C19,16.75
2001570,2024,C19,21.75
2001571,2024,D01,24.9
2001572,2024,D01,20.45
2001573,2024,D01,20.15
2001574,2024,D01,21.05
2001575,2024,C19,21.25
2001576,2024,A01,23.3
2001577,2024,C19,22.75
2001578,2024,D01,22.6
2001579,2024,C19,25.75
2001580,2024,C19,21.0
2001581,2024,D01,21.5
2001582,2024,C19,23.0
2001583,2024,D01,23.25
2001584,2024,D01,24.450000000000003
2001585,2024,C19,20.5
2001586,2024,C19,20.75
2001587,2024,A01,19.4
2001588,2024,D01,17.9
2001589,2024,A01,22.2
2001590,2024,C19,23.0
2001591,2024,D01,17.549999999999997
2001592,2024,A01,23.8
2001593,2024,C19,17.5
2001594,2024,D01,22.549999999999997
2001595,2024,C19,24.0
2001596,2024,D01,19.05
2001597,2024,D01,16.650000000000002
2001598,2024,A01,22.799999999999997
2001599,2024,D01,19.95
2001600,2024,D01,21.049999999999997
2001601,2024,C19,20.75
2001602,2024,C19,18.25
2001603,2024,D01,24.35
2001604,2024,D01,21.4
2001605,2024,C19,19.5
2001606,2024,C19,20.5
2001607,2024,C19,23.25
2001608,2024,D01,20.15
2001609,2024,C19,26.0
2001610,2024,D01,23.35
2001611,2024,C19,15.75
2001612,2024,C19,25.75
2001613,2024,A01,20.55
2001614,2024,D01,16.75
2001615,2024,C19,22.25
2001616,2024,C19,25.0
2001617,2024,D01,18.1
2001618,2024,D01,18.700000000000003
2001619,2024,D01,22.25
2001620,2024,D01,17.4
2001621,2024,D01,22.45
2001622,2024,C19,16.25
2001623,2024,C19,23.25
2001624,2024,D01,19.200000000000003
2001625,2024,C19,21.0
2001626,2024,C19,22.0
2001627,2024,C19,19.75
2001628,2024,C19,20.5
2001629,2024,A01,21.55
2001630,2024,C19,21.5
2001631,2024,D01,21.1
2001632,2024,C19,21.5
2001633,2024,A01,24.8
2001634,2024,D01,21.2
2001635,2024,A01,23.0
2001636,2024,C19,16.5
2001637,2024,C19,16.25
2001638,2024,D01,21.65
2001639,2024,A01,23.1
2001640,2024,C19,22.75
2001641,2024,D01,20.1
2001642,2024,D01,20.25
2001643,2024,C00,23.5
2001644,2024,D01,21.799999999999997
2001645,2024,D01,22.0
2001646,2024,A01,21.35
2001647,2024,D14,19.75
2001648,2024,D01,22.65
2001649,2024,A01,22.95
2001650,2024,D01,19.0
2001651,2024,D01,23.95
2001652,2024,D01,22.95
2001653,2024,C19,20.25
2001654,2024,C19,21.25
2001655,2024,C19,19.0
2001656,2024,C19,23.0
2001657,2024,D01,23.1
2001658,2024,D01,17.35
2001659,2024,,
2001660,2024,A01,26.65
2001661,2024,C19,23.25
2001662,2024,A01,21.95
2001663,2024,C19,25.0
2001664,2024,C19,21.5
2001665,2024,C19,17.5
2001666,2024,C19,25.0
2001667,2024,A01,25.0
2001668,2024,C19,21.25
2001669,2024,A01,21.549999999999997
2001670,2024,D01,18.0
2001671,2024,A01,26.05
2001672,2024,C00,22.0
2001673,2024,A01,21.2
2001674,2024,D14,22.55
2001675,2024,A01,20.8
2001676,2024,A01,24.7
2001677,2024,D01,22.5
2001678,2024,A01,20.45
2001679,2024,C19,25.25
2001680,2024,A01,20.8
2001681,2024,A01,20.15
2001682,2024,D01,21.5
2001683,2024,A01,20.05
2001684,2024,D01,22.9
2001685,2024,D01,21.1
2001686,2024,D01,22.1
2001687,2024,A01,18.65
2001688,2024,D01,24.75
2001689,2024,A01,23.950000000000003
2001690,2024,D01,23.85
2001691,2024,D01,20.5
2001692,2024,D01,18.35
2001693,2024,A01,25.5
2001694,2024,D01,18.2
2001695,2024,A01,21.400000000000002
2001696,2024,D01,15.049999999999999
2001697,2024,A01,24.049999999999997
2001698,2024,A01,23.85
2001699,2024,D01,20.65
2001700,2024,D01,21.2
2001701,2024,D01,21.6
2001702,2024,D01,23.7
2001703,2024,D01,14.25
2001704,2024,D01,16.25
2001705,2024,A01,19.6
2001706,2024,D01,20.4
2001707,2024,D01,20.5
2001708,2024,D01,18.05
2001709,2024,D01,16.7
2001710,2024,D01,24.05
2001711,2024,D01,16.25
2001712,2024,D01,25.049999999999997
2001713,2024,D01,20.1
2001714,2024,A01,22.3
2001715,2024,D01,22.6
2001716,2024,D01,22.549999999999997
2001717,2024,A01,19.1
2001718,2024,D01,16.4
2001719,2024,A01,17.3
2001720,2024,C19,24.25
2001721,2024,C19,25.5
2001722,2024,C19,22.25
2001723,2024,C19,18.75
2001724,2024,C19,23.0
2001725,2024,C00,25.0
2001726,2024,C19,23.5
2001727,2024,C19,20.75
2001728,2024,C19,20.0
2001729,2024,C19,19.0
2001731,2024,C19,21.75
2001732,2024,C19,23.0
2001733,2024,C19,22.0
2001734,2024,D01,19.4
2001735,2024,D01,19.700000000000003
2001736,2024,D01,20.3
2001737,2024,D01,20.700000000000003
2001738,2024,C19,22.5
2001739,2024,D01,21.450000000000003
2001740,2024,C19,20.5
2001741,2024,C19,21.75
2001742,2024,C19,24.0
2001743,2024,C19,24.5
2001744,2024,C19,20.25
2001745,2024,D01,22.05
2001746,2024,C19,19.75
2001747,2024,C00,16.25
2001748,2024,C19,22.75
2001749,2024,A01,19.4
2001750,2024,C19,22.75
2001751,2024,D01,23.450000000000003
2001752,2024,D01,21.45
2001753,2024,D01,21.15
2001754,2024,A01,17.85
2001755,2024,A01,19.45
2001756,2024,D01,20.799999999999997
2001757,2024,A01,20.35
2001758,2024,D01,17.35
2001759,2024,A01,16.7
2001760,2024,D01,20.299999999999997
2001761,2024,A01,23.0
2001762,2024,A01,22.0
2001763,2024,D01,22.0
2001764,2024,C19,24.5
2001765,2024,C19,19.0
2001766,2024,D01,21.35
2001767,2024,A01,25.049999999999997
2001768,2024,D01,21.55
2001769,2024,D01,22.15
2001770,2024,D01,21.450000000000003
2001771,2024,C19,19.5
2001772,2024,A01,21.7
2001773,2024,A01,23.0
2001774,2024,C19,23.5
2001775,2024,C19,20.0
2001776,2024,D01,21.1
2001777,2024,D01,22.95
2001778,2024,A01,16.700000000000003
2001779,2024,C19,23.25
2001780,2024,A01,21.65
2001781,2024,A01,22.35
2001782,2024,C19,19.75
2001783,2024,A01,24.25
2001784,2024,C19,24.5
2001785,2024,D01,19.700000000000003
2001786,2024,A01,25.4
2001787,2024,D01,22.4
2001788,2024,A01,23.0
2001789,2024,A01,15.399999999999999
2001790,2024,A01,22.75
2001791,2024,A01,17.35
2001792,2024,C00,18.25
2001793,2024,A01,24.75
2001794,2024,C19,22.75
2001795,2024,D01,22.700000000000003
2001796,2024,,
2001797,2024,A01,13.5
2001798,2024,D01,18.35
2001799,2024,C19,24.75
2001800,2024,D01,21.2
2001801,2024,D01,20.0
2001802,2024,A01,22.25
2001803,2024,A01,16.55
2001804,2024,D14,22.25
2001805,2024,D01,11.8
2001806,2024,D01,21.299999999999997
2001807,2024,C00,17.5
2001808,2024,D01,15.5
2001809,2024,C19,22.0
2001810,2024,D01,19.8
2001811,2024,C19,23.0
2001812,2024,C00,24.25
2001813,2024,D01,15.5
2001814,2024,D01,15.6
2001815,2024,C19,21.25
2001816,2024,A01,23.6
2001817,2024,C19,20.0
2001818,2024,C19,18.0
2001819,2024,C19,23.5
2001820,2024,C19,21.0
2001821,2024,D01,16.75
2001822,2024,D01,19.700000000000003
2001823,2024,D01,17.05
2001824,2024,D01,21.450000000000003
2001825,2024,A01,21.75
2001826,2024,C19,21.0
2001827,2024,D01,21.55
2001828,2024,A01,23.25
2001829,2024,C19,19.0
2001830,2024,C19,22.0
2001831,2024,C19,24.75
2001832,2024,D14,23.75
2001833,2024,D14,25.2
2001834,2024,C19,25.0
2001835,2024,A01,22.849999999999998
2001836,2024,D01,23.35
2001837,2024,A01,23.6
2001838,2024,C19,20.5
2001839,2024,A01,25.4
2001840,2024,A01,21.3
2001841,2024,C19,24.5
2001842,2024,D01,19.0
2001843,2024,D01,23.1
2001844,2024,D01,18.35
2001845,2024,C19,21.25
2001846,2024,C19,23.25
2001847,2024,D01,21.75
2001848,2024,D01,19.15
2001849,2024,C00,24.5
2001850,2024,C19,23.5
2001851,2024,D01,22.9
2001852,2024,C19,22.5
2001853,2024,A01,15.8
2001854,2024,D01,16.95
2001855,2024,C19,22.75
2001856,2024,D01,23.9
2001857,2024,D01,22.75
2001858,2024,D01,13.55
2001859,2024,C19,21.75
2001860,2024,D01,13.8
2001861,2024,D01,18.95
2001862,2024,A01,17.450000000000003
2001863,2024,A01,19.450000000000003
2001864,2024,A01,24.8
2001865,2024,D01,16.25
2001866,2024,A01,25.45
2001867,2024,A01,24.95
2001868,2024,C19,21.5
2001869,2024,D01,17.65
2001870,2024,A01,25.650000000000002
2001871,2024,D01,16.1
2001872,2024,A01,20.85
2001873,2024,C19,21.25
2001874,2024,A01,21.3
2001875,2024,A01,24.799999999999997
2001876,2024,D01,22.35
2001877,2024,C19,18.5
2001878,2024,C19,23.25
2001879,2024,D01,20.55
2001880,2024,C19,22.25
2001881,2024,D01,20.45
2001882,2024,C00,24.25
2001883,2024,D01,24.200000000000003
2001884,2024,C19,23.5
2001885,2024,C19,23.75
2001886,2024,D01,17.85
2001887,2024,D01,14.9
2001888,2024,C19,19.5
2001889,2024,D01,19.799999999999997
2001890,2024,D01,20.5
2001891,2024,A01,18.2
2001892,2024,D01,22.3
2001893,2024,D01,19.35
2001894,2024,A01,24.35
2001895,2024,,
2001896,2024,C19,24.25
2001897,2024,D01,23.15
2001898,2024,C19,21.75
2001899,2024,C19,19.5
2001900,2024,D01,20.25
2001901,2024,D01,22.15
2001902,2024,A01,22.2
2001903,2024,A01,22.6
2001904,2024,D01,20.4
2001905,2024,D01,22.7
2001906,2024,A01,24.2
2001907,2024,A01,23.200000000000003
2001908,2024,C19,20.0
2001909,2024,D01,18.4
2001910,2024,A01,22.85
2001911,2024,A01,19.6
2001912,2024,C19,21.75
2001913,2024,C19,25.75
2001914,2024,,
2001915,2024,C19,22.5
2001916,2024,D01,20.65
2001917,2024,C19,19.0
2001918,2024,C19,18.75
2001919,2024,C19,15.25
2001920,2024,A01,23.4
2001921,2024,D01,19.05
